"X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
52.329422,52.177471,53.753387,17.720594,16.103636,30.511749,29.747702,31.370077,44.261539,56.90456,22.686638,29.401411,51.302353,23.080389,43.571941,42.613548,41.417427,12.870384,53.339077,33.77446,73.992104,22.64105,36.986141,11.862001,74.54834,30.401964,29.1493,35.780125,18.516081,47.034946,18.888853,25.430548
52.347977,52.680874,52.834133,16.072645,16.359331,32.911461,29.803425,31.834211,43.958866,57.022144,25.54561,29.049419,51.024757,23.059383,49.504757,43.077923,39.653641,13.090241,53.379562,33.526424,73.795769,22.721342,37.805233,11.113251,73.029213,29.989914,29.149006,35.686272,18.84952,47.313946,18.630568,25.004225
52.566837,53.167679,51.952339,17.140747,16.624121,35.24654,29.858473,32.360394,43.717289,57.120575,29.556679,28.712141,50.644394,23.049171,55.663372,43.426693,37.960075,13.193351,53.431728,33.731075,73.538261,22.788078,38.659725,10.613672,71.250465,29.510036,29.18919,35.59433,19.163925,47.55957,18.264277,24.593479
52.712818,53.598328,51.135307,20.382622,16.911335,36.24865,29.890417,32.843842,43.545067,57.474174,34.087936,28.375708,50.153496,23.057144,60.134235,43.64296,36.416019,13.173362,53.525665,34.193424,73.260925,22.888161,39.50106,10.429425,69.235443,29.045462,29.226921,35.496387,19.437435,47.804188,17.705938,24.130314
52.72253,53.883873,50.373177,24.934557,17.220619,34.938778,29.882587,33.17152,43.437973,58.183964,37.709473,28.026878,49.563507,23.093634,61.640335,43.789783,35.076042,13.037021,53.663445,34.626602,72.980072,23.063723,40.266388,10.550653,67.025047,28.670235,29.226341,35.394562,19.648434,48.067192,16.953402,23.581806
52.648674,53.917519,49.621666,30.164923,17.525841,31.149935,29.828272,33.25399,43.349533,59.091957,39.440441,27.659666,48.90443,23.163845,59.787846,43.94669,33.993843,12.801036,53.831745,34.807152,72.700089,23.308445,40.902946,10.86574,64.685188,28.424023,29.17798,35.295147,19.798267,48.328259,16.10973,22.98678
52.501984,53.593517,48.83469,35.703403,17.800997,25.76446,29.722227,33.048409,43.221642,59.791664,39.336555,27.275536,48.219032,23.267185,54.898567,44.149128,33.223927,12.490775,54.020954,34.689671,72.411491,23.540302,41.394936,11.214069,62.335926,28.310835,29.083538,35.197872,19.916288,48.568027,15.346243,22.422318
52.268124,52.79266,47.994965,41.182575,18.040842,20.453346,29.558474,32.576992,43.029507,59.78434,38.125381,26.887335,47.536949,23.398523,47.693516,44.385353,32.781635,12.164519,54.22187,34.426754,72.078049,23.682165,41.755421,11.463818,60.14872,28.32276,28.940939,35.102779,20.030603,48.799477,14.816154,21.929352
51.953827,51.37278,47.111977,46.049728,18.250967,16.951761,29.338726,31.929905,42.780987,58.721123,36.524925,26.518372,46.862129,23.544493,39.064949,44.640991,32.644619,11.911763,54.425579,34.263023,71.671669,23.747007,42.004921,11.567534,58.264507,28.448479,28.741289,35.027027,20.143347,49.039219,14.579923,21.504705
51.664597,49.211338,46.192844,49.619148,18.438913,16.250578,29.075048,31.200706,42.508286,56.607346,34.861721,26.191679,46.189808,23.686829,29.979376,44.923073,32.75581,11.779938,54.631004,34.336765,71.211456,23.819321,42.16048,11.562642,56.688702,28.678688,28.475071,34.999153,20.232443,49.293896,14.573242,21.131985
51.571957,46.246578,45.221756,51.472801,18.605511,18.263836,28.782322,30.419699,42.262268,53.904053,33.224205,25.92189,45.516094,23.812384,21.48447,45.245632,33.03727,11.733728,54.841782,34.59367,70.742805,24.007954,42.236725,11.515383,55.261517,29.022013,28.142204,NA,20.266146,49.578434,14.639622,20.799664
51.713326,42.463387,44.170963,51.720612,18.752094,22.10227,28.474316,29.581106,42.094315,51.462761,31.67095,25.715052,44.842152,23.916643,14.686788,45.616196,33.423782,11.712183,55.053711,34.880436,70.304558,24.405096,42.254562,11.46747,53.748875,29.483624,27.757242,NA,20.218094,49.912514,14.620521,20.525343
51.951923,37.937744,43.017845,50.836597,18.893324,26.731344,28.158531,28.696114,42.03083,50.089005,30.246248,25.563322,44.179039,23.999268,10.538795,46.037132,33.867062,11.672944,55.261192,35.056458,69.921181,25.011961,42.23909,11.433122,51.990589,29.957594,27.346315,NA,20.081175,50.311432,14.438806,20.371944
52.13044,33.008015,41.754375,49.324047,19.040821,31.554203,27.831804,27.803465,NA,49.945866,28.95566,25.442062,43.537506,24.059488,9.457609,46.500931,34.317833,11.596078,55.470463,35.048878,69.601723,25.674387,42.205086,11.429145,49.963398,NA,26.940393,NA,19.879349,50.775372,14.118693,20.423309
52.174427,28.404486,40.397583,47.525673,19.176796,36.416828,27.487284,26.945711,NA,50.622864,27.780399,25.326349,42.925896,24.098667,11.128099,46.984241,34.717991,11.488643,55.696304,34.857216,69.343956,26.18651,42.154285,11.496735,47.73674,NA,26.568233,NA,19.661444,51.278042,13.748729,20.709764
52.093792,25.114655,38.987988,45.657188,19.272585,41.114719,27.124718,26.153822,NA,51.609585,26.699249,25.211395,42.36158,24.125975,14.862137,47.471779,35.011532,11.369796,55.95499,34.531727,69.140556,26.467464,42.082729,11.6741,45.466068,NA,26.244944,NA,19.470463,51.773434,13.429986,21.117208
51.953205,24.002493,37.573616,43.91906,19.322691,45.152653,26.756754,25.458786,NA,52.523914,25.695911,25.116613,41.863041,24.155472,20.266045,47.976673,35.170441,11.251178,56.263454,34.148495,68.989792,26.573801,41.986378,11.928052,43.493561,NA,25.964052,NA,19.324244,52.227669,13.234053,21.425451
51.796101,25.446974,36.19553,42.454967,19.344927,48.122334,26.408108,24.914906,NA,53.197449,24.793856,25.069986,41.43454,24.19536,27.369665,48.509922,35.205032,11.146917,56.63076,33.780056,68.900108,26.590967,41.867672,12.128019,42.336842,NA,25.698532,NA,19.226212,52.639297,13.175305,21.467772
51.622028,29.159115,34.879444,41.205116,19.35887,50.074509,26.101603,24.592503,NA,53.584503,24.071276,25.088545,41.07098,24.241947,35.839336,49.048191,35.142426,11.067435,57.034554,33.451485,68.88073,26.543909,41.73436,12.144931,42.371483,NA,25.405031,NA,19.176849,53.034725,13.198148,21.196648
51.415573,34.096958,33.627296,39.863579,19.368601,51.397896,25.844299,24.531622,NA,53.638298,23.59396,25.166693,40.758678,24.286022,44.425762,49.54501,34.996811,11.009631,57.433102,33.141159,68.930161,26.422899,41.583542,11.99243,43.476192,NA,25.038101,NA,19.164076,53.454948,13.208033,20.700304
51.139076,38.63641,32.420338,38.005928,19.365757,52.421978,25.628366,24.705793,NA,53.323296,23.37562,25.275871,40.474178,24.319559,51.79549,49.950809,34.758621,10.964483,57.803932,32.820938,69.032471,26.256151,41.398552,11.792012,45.141548,NA,24.576477,NA,19.161922,53.928627,13.13945,20.19253
50.757366,41.224415,31.225897,35.316051,19.341738,53.229568,25.442194,25.035299,NA,52.672848,23.394608,25.381069,40.204659,24.337044,57.372791,50.233738,34.406933,10.926361,58.134777,32.487103,69.166313,26.095461,41.164616,11.613059,46.8908,NA,24.040577,NA,19.14328,54.468727,12.991883,19.847607
50.271393,41.049957,30.014048,31.824869,19.295727,53.768459,25.281654,25.423637,NA,51.77021,23.596811,25.457848,39.955795,24.336231,61.259186,50.393227,33.938057,10.901731,58.422779,32.165134,69.323189,25.963398,40.876884,11.418129,48.453342,NA,23.487125,NA,19.088949,55.098701,12.811963,19.696617
49.696125,38.192413,28.767151,28.006214,19.239311,53.994961,25.155008,25.772209,NA,50.689293,23.917999,25.501877,39.738186,24.316647,63.775173,50.452347,33.392071,10.910903,58.676838,31.883253,69.512817,25.863277,40.537544,11.150473,49.705479,NA,22.979185,NA,18.987797,55.864967,12.665523,19.697042
49.041222,33.442204,27.481823,24.624727,19.188301,53.913918,25.076374,25.975697,NA,49.480064,24.300741,25.53207,39.557831,24.284826,65.185555,50.443295,32.852333,10.972288,58.910435,31.643499,69.752441,25.801435,40.15321,10.817235,50.622177,NA,22.544867,NA,18.83614,56.800625,12.60452,19.79287
48.332436,27.915871,26.183374,22.392469,19.1551,53.562809,25.05521,25.936968,NA,48.191051,24.669502,25.575838,39.413979,24.255966,65.776222,50.390793,32.417244,11.103852,59.127861,31.428244,70.05426,25.786705,39.732517,10.46142,51.268097,NA,22.159636,NA,18.635759,57.86171,12.64255,19.920065
47.614445,22.621492,24.929237,21.591589,19.150213,53.016911,25.086477,25.625574,NA,46.874428,24.936174,25.64546,39.301281,24.242239,65.863327,50.307343,32.153751,11.355051,59.310963,31.229027,70.416878,25.823841,39.288555,10.108893,51.744637,NA,21.758141,NA,18.38125,58.931412,12.763666,20.011698
46.936749,18.26292,23.789059,21.930901,19.18256,52.381931,25.15028,25.137863,NA,45.57531,25.04834,25.727594,39.215885,24.244127,65.613167,50.195889,32.064011,11.794994,59.443451,31.05274,70.823608,25.913773,38.839565,9.763979,52.106503,NA,21.273693,NA,18.053051,59.913742,12.933833,20.01145
46.349915,15.312272,22.816063,22.835558,19.256092,51.732353,25.225809,24.698593,NA,44.324734,25.009321,25.790535,39.159897,24.256947,65.051292,50.046032,32.095657,12.406694,59.543076,30.908276,71.242218,26.033676,38.392624,9.431352,52.337669,NA,20.688848,NA,17.640539,60.77317,13.10769,19.883877
45.893898,14.133582,22.024,23.933628,19.369297,51.077278,25.306564,24.575497,NA,43.141239,24.860943,25.808199,39.137459,24.281748,64.152786,49.836998,32.175854,12.904875,59.639656,30.79216,71.622963,26.085852,37.933174,9.12871,52.402622,NA,20.03863,NA,17.194403,61.454845,13.241657,19.611219
45.585423,14.938519,21.388529,25.277399,19.505806,50.390339,NA,24.93766,NA,42.037308,24.671124,25.780994,39.146725,24.327948,62.849861,49.547661,32.235718,12.864367,59.73991,30.693956,71.914063,25.942219,37.436218,8.875528,52.30352,NA,19.379566,NA,16.838909,61.876865,13.296247,19.194286
45.377293,17.657921,20.863628,27.129459,19.619837,49.66843,NA,25.754904,NA,41.021374,24.520672,25.733345,39.175724,24.404779,61.071178,49.167667,32.230927,12.312846,59.826385,30.614254,72.093735,25.595964,36.877583,8.68236,52.092773,NA,18.769081,NA,16.66239,61.992577,13.24574,18.670668
45.111427,21.919147,20.392902,29.576405,19.668032,48.950363,NA,26.840635,NA,40.096176,24.467007,25.692675,39.199303,24.50902,58.851002,48.706528,32.159222,11.668015,59.873573,30.542601,72.180107,25.206869,36.238762,8.547635,51.837971,NA,18.252081,NA,16.604746,61.79472,13.099856,18.122446
44.570652,27.108999,19.91292,32.356754,19.648781,48.279957,NA,27.997728,NA,39.25848,24.520498,25.677429,39.1926,24.620975,56.395908,48.195305,32.050869,11.199141,59.878422,30.428699,72.218544,24.942266,35.512352,8.458605,51.574165,NA,17.849447,NA,16.534012,61.278461,12.901732,17.65423
43.61816,32.506569,19.363991,34.981644,19.582417,47.669075,NA,29.099319,NA,38.49984,24.645348,NA,39.147514,24.717184,54.004559,47.672356,31.935547,10.945481,59.874954,30.202415,72.250679,24.838093,34.700611,8.409892,51.305084,NA,17.561571,NA,16.402306,60.431633,12.702999,17.357492
42.32122,37.676991,18.710449,36.974041,19.489418,47.091503,NA,30.07061,NA,37.807495,24.78006,NA,39.073185,NA,51.99091,47.16296,31.818342,10.852034,59.910465,29.819654,72.270203,24.833603,33.809902,8.420808,51.035103,NA,17.378616,NA,16.259659,59.223671,12.533978,17.270554
40.93082,42.694721,17.961092,38.098358,19.391741,46.50845,NA,30.863155,NA,37.166588,24.866964,NA,38.984158,NA,50.658772,46.674995,31.684093,10.853911,60.018803,29.28219,72.216179,24.857296,32.852253,8.520689,50.779942,NA,17.278927,NA,16.163692,57.553844,12.383533,17.362774
39.67337,47.637318,17.181942,38.443638,19.310207,45.90144,NA,31.465521,NA,36.562878,24.860979,NA,38.881027,NA,50.259392,46.21048,31.520782,10.894799,60.205563,28.622198,72.047729,24.869329,31.842066,8.715575,50.564636,NA,NA,NA,NA,55.23164,12.218019,17.559427
38.593887,52.259117,16.485893,38.298622,NA,45.285587,NA,31.911842,NA,35.987976,24.727163,NA,38.743935,NA,50.819672,45.770531,31.331194,10.933705,60.451324,27.882639,71.793907,24.847588,30.78899,8.963357,50.414814,NA,NA,NA,NA,52.024456,12.013174,17.790182
37.645569,56.268364,16.009684,37.973972,NA,44.694485,NA,32.258232,NA,35.445801,24.42758,NA,38.552666,NA,52.023186,45.357803,31.125433,10.958814,60.731838,27.098564,71.526436,24.779873,29.709232,9.188333,50.344776,NA,NA,NA,NA,47.763023,11.749646,18.011726
36.830074,59.486504,15.874143,37.704346,NA,44.156315,NA,32.544292,NA,34.952587,23.920418,NA,38.305946,NA,53.297768,44.973286,30.916351,10.996379,61.034153,26.290266,71.340355,24.66733,28.642399,9.324488,50.35627,NA,NA,NA,NA,42.468185,11.40307,18.193861
36.165333,61.734367,16.115002,37.586678,NA,43.686825,NA,32.785225,NA,34.529625,23.203709,NA,38.019039,NA,53.938477,44.612213,30.718496,11.114376,61.351841,25.474964,71.308784,24.521381,27.637228,9.338734,50.444225,NA,NA,NA,NA,36.415302,10.970002,18.322248
35.607227,62.840611,16.615967,37.539028,NA,43.28912,NA,32.997219,NA,34.200432,22.343653,NA,37.713612,NA,53.285789,44.275665,30.54635,11.397929,61.67738,24.681631,71.42099,24.363478,26.725046,9.237634,50.596592,NA,NA,NA,NA,30.167919,10.485467,18.406836
35.039349,62.883739,17.133848,37.353878,NA,42.948948,NA,33.198132,NA,33.990311,21.439619,NA,37.412739,NA,51.022621,43.982552,30.426252,11.861307,62.004116,23.959553,71.584785,24.225401,25.917824,9.062106,50.795929,NA,NA,NA,NA,24.589689,10.000463,18.456745
34.27626,62.288406,17.430525,36.862495,NA,42.637096,NA,33.382465,NA,33.913055,20.572989,NA,37.141918,NA,47.420101,43.755302,30.400135,12.365956,62.327106,23.376278,71.680435,24.135393,25.21129,8.862,51.023949,NA,NA,NA,NA,20.719484,9.558428,18.46283
33.161213,61.55624,17.39155,36.069241,NA,42.326675,NA,33.514877,NA,33.954372,19.797243,NA,36.92395,NA,43.246468,43.594395,30.494696,12.729478,62.64048,22.994471,71.617943,24.093483,24.581676,8.678413,51.256775,NA,NA,NA,NA,19.526052,9.182743,18.408363
31.756308,60.962444,17.048771,35.092804,NA,42.008881,NA,33.561333,NA,34.086311,19.147911,NA,36.762184,NA,39.385502,43.474365,30.699547,12.89838,62.93845,22.828428,71.362663,24.076731,23.995348,8.537754,51.464939,NA,NA,NA,NA,21.574669,8.866404,18.274176
30.322567,60.530338,16.540508,34.0396,NA,41.684387,NA,33.525909,NA,34.298225,18.654032,NA,NA,NA,36.529102,43.359554,30.97784,12.92966,63.21302,22.824934,70.91301,24.063683,23.430534,NA,51.628159,NA,NA,NA,NA,26.532532,8.583718,18.031956
29.066236,60.17337,16.048733,32.970219,NA,41.348907,NA,33.442215,NA,34.592003,18.352247,NA,NA,NA,35.07756,43.216854,31.284138,12.898865,63.45533,22.895609,70.304482,24.044378,22.89068,NA,51.744003,NA,NA,NA,NA,32.931515,8.320157,17.648474
28.060261,59.802307,15.720552,31.939014,NA,41.000389,NA,33.329498,NA,34.963062,18.266972,NA,NA,NA,35.054131,43.022789,31.575895,12.860082,63.656551,22.963133,69.625648,24.016012,22.396034,NA,51.815834,NA,NA,NA,NA,38.679012,8.078685,17.109648
27.332649,59.369946,15.608687,31.002319,NA,40.650616,NA,33.180851,NA,35.393757,18.365417,NA,NA,NA,36.036388,42.770924,31.820589,NA,63.800915,22.992332,68.947014,23.979305,21.957762,NA,51.83987,NA,NA,NA,NA,42.048595,7.869266,16.449821
26.87579,58.866325,15.671098,30.178787,NA,40.311962,NA,32.986252,NA,35.849968,18.55855,NA,NA,NA,37.342953,42.465027,32.002136,NA,63.869778,23.000132,68.226959,23.938341,21.565857,NA,51.816631,NA,NA,NA,NA,42.275856,7.706399,15.771168
26.551804,58.292568,15.81597,29.450991,NA,39.976116,NA,32.744118,NA,36.29039,18.770107,NA,NA,NA,38.388477,42.107193,32.11853,NA,63.863071,23.025713,67.312477,23.897322,21.195313,NA,51.760891,NA,NA,NA,NA,39.512096,7.597569,15.201292
26.079992,57.673851,15.95383,28.838121,NA,39.613113,NA,32.466293,NA,36.686317,19.015049,NA,NA,NA,38.908371,41.703579,32.175182,NA,63.79961,23.081812,66.003876,23.857967,20.833456,NA,51.689682,NA,NA,NA,NA,34.528618,7.533906,14.808277
25.236887,57.087208,16.024141,28.396202,NA,39.197838,NA,32.189026,NA,37.025227,19.3894,NA,NA,NA,38.945057,41.261002,32.182713,NA,63.706352,23.137238,64.097816,23.82251,20.504536,NA,51.617397,NA,NA,NA,NA,28.343229,7.498294,NA
23.989536,56.627689,16.00116,28.09742,NA,38.725052,NA,31.962839,NA,37.304935,19.949945,NA,NA,NA,38.687115,40.788364,32.153706,NA,63.610771,23.145714,61.432011,23.795233,20.245749,NA,51.554588,NA,NA,NA,NA,21.902199,7.46915,NA
22.500961,56.32423,15.897641,27.83724,NA,38.205708,NA,31.808348,NA,37.525616,20.638672,NA,NA,NA,38.288895,40.308769,32.100201,NA,63.497814,23.096121,57.984673,23.779093,20.071886,NA,51.502075,NA,NA,NA,NA,15.982419,7.423683,NA
21.042118,56.113983,15.752295,27.542786,NA,37.668682,NA,31.692879,NA,37.681011,21.330402,NA,NA,NA,37.802364,39.851257,32.036499,NA,63.301479,23.028173,53.947155,23.772173,19.976191,NA,51.455288,NA,NA,NA,NA,11.220917,7.348818,NA
19.784187,55.911877,15.599314,27.211142,NA,37.144833,NA,31.547697,NA,37.760876,21.909735,NA,NA,NA,37.209335,39.429413,31.97732,NA,62.972466,22.999287,49.762589,23.764629,19.948477,NA,51.411709,NA,NA,NA,NA,8.080335,7.249257,NA
18.736513,55.690392,15.45486,26.889732,NA,36.646469,NA,31.309734,NA,37.760677,22.309258,NA,NA,NA,36.473408,39.037189,31.927959,NA,62.534569,23.037895,46.132694,23.740643,19.983677,NA,51.369293,NA,NA,NA,NA,6.730789,7.145005,NA
17.836205,55.483063,15.329719,26.633602,NA,36.167339,NA,30.965214,NA,37.6838,22.502113,NA,NA,NA,35.585876,38.664333,31.88225,NA,62.074959,23.14094,43.875294,23.689751,20.074247,NA,51.326656,NA,NA,NA,NA,7.138116,7.057268,NA
17.015308,55.330467,15.242539,26.467199,NA,35.691967,NA,30.516703,NA,37.541355,22.480373,NA,NA,NA,34.590389,38.30761,31.831606,NA,61.673775,23.307194,43.665516,23.619471,20.200148,NA,51.28574,NA,NA,NA,NA,9.358482,6.993773,NA
16.226011,55.252346,15.213854,26.388987,NA,35.210133,NA,29.961496,NA,37.350262,22.266848,NA,NA,NA,33.580296,37.969112,31.773783,NA,61.346333,23.533916,45.773209,23.556866,20.330812,NA,51.245182,NA,NA,NA,NA,13.458623,NA,NA
15.444367,55.253387,15.251152,26.398191,NA,34.717079,NA,29.323532,NA,37.128529,21.92185,NA,NA,NA,32.663597,37.648521,31.709686,NA,61.024605,23.785494,49.891949,23.538618,20.439644,NA,51.202465,NA,NA,NA,NA,19.209663,NA,NA
14.674787,55.319866,15.340172,26.48617,NA,34.205086,NA,28.709093,NA,36.895748,21.517345,NA,NA,NA,31.910519,37.335865,31.63516,NA,60.586952,24.014179,55.164524,23.593424,20.517397,NA,51.164371,NA,NA,NA,NA,25.938877,NA,NA
13.924956,55.424122,15.452897,26.603411,NA,33.659706,NA,28.267445,NA,36.673687,21.116179,NA,NA,NA,31.327976,37.008724,31.542173,NA,59.942398,24.199116,60.433823,23.714901,NA,NA,51.140327,NA,NA,NA,NA,32.703293,NA,NA
13.159921,55.547066,15.567837,26.663448,NA,33.069813,NA,28.085028,NA,36.48156,20.767181,NA,NA,NA,30.878172,36.643681,31.432247,NA,59.086075,24.352612,64.605446,23.850939,NA,NA,51.132069,NA,NA,NA,NA,38.766476,NA,NA
12.360154,55.676201,15.681388,26.599882,NA,32.442577,NA,28.186069,NA,36.332451,20.481762,NA,NA,NA,30.50458,36.229752,31.32206,NA,58.077438,24.497366,66.88372,23.947498,NA,NA,51.132099,NA,NA,NA,NA,43.753895,NA,NA
11.587757,55.793404,15.794894,26.403008,NA,31.808779,NA,28.529711,NA,36.227928,20.238012,NA,NA,NA,30.148161,35.773762,31.230831,NA,56.992401,24.637213,66.80471,23.991732,NA,NA,51.125343,NA,NA,NA,NA,47.449631,NA,NA
10.922629,55.895821,15.892815,26.105764,NA,31.208078,NA,28.961685,NA,36.153877,20.028481,NA,NA,NA,29.776419,35.295059,31.17392,NA,55.897346,24.740053,64.17189,24.005173,NA,NA,51.09729,NA,NA,NA,NA,49.787071,NA,NA
10.402484,56.016411,15.940719,25.765018,NA,30.669191,NA,29.286415,NA,36.087994,19.883551,NA,NA,NA,29.396404,34.815769,31.152977,NA,54.834953,24.741833,58.998619,NA,NA,NA,51.039684,NA,NA,NA,NA,50.923805,NA,NA
10.031356,56.188412,15.915685,25.446899,NA,30.206991,NA,29.382265,NA,36.010025,19.846663,NA,NA,NA,29.038065,34.352612,31.146526,NA,53.805557,24.575373,51.498631,NA,NA,NA,50.951813,NA,NA,NA,NA,51.149532,NA,NA
9.784442,56.414639,15.827146,25.206028,NA,29.822218,NA,29.224661,NA,35.907314,19.936747,NA,NA,NA,28.741272,33.913021,31.124092,NA,52.792965,24.20439,42.237408,NA,NA,NA,50.845135,NA,NA,NA,NA,50.706951,NA,NA
NA,56.679581,15.704239,25.070183,NA,29.499489,NA,28.899742,NA,35.779259,20.141533,NA,NA,NA,28.541393,33.494682,31.068928,NA,51.831787,23.641327,32.423679,NA,NA,NA,50.740116,NA,NA,NA,NA,49.743267,NA,NA
NA,56.960503,15.576632,25.037924,NA,29.218639,NA,28.577772,NA,35.633537,20.42713,NA,NA,NA,28.452126,33.088779,30.984573,NA,51.023613,22.94087,23.940252,NA,NA,NA,50.645466,NA,NA,NA,NA,48.368546,NA,NA
NA,57.22517,15.462196,25.075977,NA,28.966869,NA,28.384983,NA,35.476608,20.758631,NA,NA,NA,28.466042,32.685787,30.885342,NA,50.483555,22.178116,18.772175,NA,NA,NA,50.549927,NA,NA,NA,NA,46.679317,NA,NA
NA,57.440327,15.368283,25.127913,NA,28.735289,NA,28.307734,NA,35.312496,21.110197,NA,NA,NA,28.568174,32.282097,30.784431,NA,50.263988,21.420959,18.111776,NA,NA,NA,50.437263,NA,NA,NA,NA,44.759933,NA,NA
NA,57.588398,15.297121,25.139776,NA,28.512949,NA,28.26553,NA,35.145466,21.46723,NA,NA,NA,28.741199,31.877113,30.689335,NA,50.327267,20.702713,21.844271,NA,NA,NA,50.29916,NA,NA,NA,NA,42.690857,NA,NA
NA,57.679279,NA,25.083515,NA,28.294649,NA,28.20542,NA,34.987072,21.829784,NA,NA,NA,28.953207,31.472929,30.606953,NA,50.596485,20.022169,28.678303,NA,NA,NA,50.141243,NA,NA,NA,NA,40.537773,NA,NA
NA,57.745991,NA,24.971169,NA,28.089941,NA,28.105762,NA,34.861897,22.211187,NA,NA,NA,29.159916,31.075924,30.553354,NA,51.019115,19.361315,36.618874,NA,NA,NA,49.978676,NA,NA,NA,NA,38.337807,NA,NA
NA,57.809059,NA,24.851339,NA,27.918814,NA,27.938593,NA,34.799099,22.623621,NA,NA,NA,29.333691,30.687996,30.542681,NA,51.590385,18.697569,43.653591,NA,NA,NA,49.818783,NA,NA,NA,NA,36.106403,NA,NA
NA,57.853958,NA,24.774612,NA,27.797087,NA,27.655252,NA,34.818581,23.061409,NA,NA,NA,29.486057,30.303215,NA,NA,52.310741,18.031713,48.631245,NA,NA,NA,49.641056,NA,NA,NA,NA,33.858078,NA,NA
NA,57.852001,NA,24.753681,NA,27.727606,NA,27.23007,NA,34.927376,23.492571,NA,NA,NA,29.654413,29.91091,NA,NA,53.129704,17.413095,51.446682,NA,NA,NA,49.39801,NA,NA,NA,NA,31.603745,NA,NA
NA,57.784794,NA,24.770472,NA,27.704067,NA,26.706656,NA,35.111893,23.872473,NA,NA,NA,29.861122,29.497086,NA,NA,53.957882,16.914066,52.592815,NA,NA,NA,49.056374,NA,NA,NA,NA,29.322018,NA,NA
NA,57.649029,NA,NA,NA,27.714933,NA,26.160009,NA,35.329697,24.18576,NA,NA,NA,30.097101,29.054066,NA,NA,54.720455,16.583504,52.675652,NA,NA,NA,48.620972,NA,NA,NA,NA,26.978436,NA,NA
NA,57.4496,NA,NA,NA,27.745594,NA,25.632357,NA,35.528,24.467873,NA,NA,NA,30.337112,28.587408,NA,NA,55.367523,16.4261,52.144638,NA,NA,NA,48.116756,NA,NA,NA,NA,24.812513,NA,NA
NA,57.19397,NA,NA,NA,27.783066,NA,25.129293,NA,35.673054,24.766575,NA,NA,NA,30.555315,28.107368,NA,NA,55.859398,16.410769,51.353016,NA,NA,NA,47.567783,NA,NA,NA,NA,23.517651,NA,NA
NA,56.892944,NA,NA,NA,27.822947,NA,24.648842,NA,35.761215,25.083168,NA,NA,NA,30.734177,27.622719,NA,NA,56.167889,16.488459,50.668625,NA,NA,NA,46.982471,NA,NA,NA,NA,22.907625,NA,NA
NA,56.553154,NA,NA,NA,27.873898,NA,24.197363,NA,35.804623,25.355116,NA,NA,NA,30.860712,27.138391,NA,NA,56.286472,NA,50.37714,NA,NA,NA,46.354015,NA,NA,NA,NA,22.918674,NA,NA
NA,56.165638,NA,NA,NA,27.951578,NA,23.786524,NA,35.809223,NA,NA,NA,NA,30.926117,26.656773,NA,NA,56.224155,NA,50.433044,NA,NA,NA,45.673061,NA,NA,NA,NA,23.624699,NA,NA
NA,55.711647,NA,NA,NA,28.064465,NA,23.434248,NA,35.769424,NA,NA,NA,NA,30.942732,26.176163,NA,NA,55.998974,NA,50.342491,NA,NA,NA,44.929596,NA,NA,NA,NA,24.250626,NA,NA
NA,55.174553,NA,NA,NA,28.203264,NA,23.178255,NA,35.67939,NA,NA,NA,NA,30.94253,25.676783,NA,NA,55.637211,NA,49.406189,NA,NA,NA,44.109573,NA,NA,NA,NA,25.120293,NA,NA
NA,54.54483,NA,NA,NA,28.347843,NA,23.058764,NA,35.542061,NA,NA,NA,NA,30.950998,25.123137,NA,NA,55.175037,NA,47.232792,NA,NA,NA,43.199951,NA,NA,NA,NA,26.43581,NA,NA
NA,53.823544,NA,NA,NA,28.479187,NA,23.054443,NA,35.365917,NA,NA,NA,NA,30.973812,24.490696,NA,NA,54.649178,NA,44.110222,NA,NA,NA,42.190788,NA,NA,NA,NA,28.021336,NA,NA
NA,53.021568,NA,NA,NA,28.585567,NA,23.088509,NA,35.159615,NA,NA,NA,NA,30.998644,23.788355,NA,NA,54.058445,NA,40.835472,NA,NA,NA,41.075615,NA,NA,NA,NA,29.5786,NA,NA
NA,52.149143,NA,NA,NA,28.666428,NA,23.110622,NA,34.933712,NA,NA,NA,NA,31.005072,23.04903,NA,NA,53.362877,NA,38.162579,NA,NA,NA,39.85614,NA,NA,NA,NA,30.823877,NA,NA
