"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11"
63.003548,21.345566,22.395496,42.16235,42.053421,20.102268,30.979889,57.633373,62.067684,50.819004,53.347828,62.606125,36.254314,49.933681,29.883505,38.529808,68.834717,72.713295,16.73485,34.017193,17.807224,6.334141,25.061411,7.197333,44.766483,57.183254,36.257553,68.653427,20.629265,56.854137,10.312321,68.672325
62.806393,21.491253,22.460238,42.113369,40.771034,19.415813,30.853144,57.132652,62.414921,50.867611,53.56144,62.33725,36.234932,49.971355,29.765875,40.206306,68.806114,73.147743,16.719765,34.10775,17.821993,6.299754,25.071344,7.216369,45.172642,56.612671,36.280426,68.495842,22.450697,57.578793,10.442999,68.771896
62.594849,21.642784,22.52615,42.056412,39.417835,18.846598,30.724607,56.397793,62.746185,50.918152,53.773018,62.062511,36.21991,50.008717,29.650675,41.808945,68.763214,73.580353,16.706053,34.193924,17.837852,6.26715,25.081306,7.236211,45.601143,56.013485,36.298309,68.319244,24.363504,58.351349,10.574216,68.856438
62.370182,21.799356,22.593628,41.993019,38.008011,18.387291,30.594027,55.429924,63.063747,50.970963,53.983364,61.78196,36.20961,50.0471,29.537569,43.310543,68.709183,74.009949,16.6945,34.276234,17.85491,6.236574,25.091616,7.25691,46.040977,55.384758,36.311184,68.122459,26.336315,59.154949,10.705425,68.925507
62.13393,21.960228,22.663046,41.924992,36.55505,18.02986,30.461264,54.234081,63.369785,51.02634,54.193169,61.495537,36.204273,50.087883,29.42621,44.686989,68.647064,74.435371,16.685669,34.355522,17.873327,6.208267,25.102608,7.278498,46.479244,54.725624,36.319145,67.904129,28.337801,59.971092,10.835971,68.97863
61.887817,22.124758,22.734751,41.854362,35.071545,17.766661,30.326307,52.819462,63.666378,51.084545,54.402905,61.203091,36.203999,50.132389,29.316263,45.918793,68.579681,74.855476,16.679874,34.432941,17.893295,6.182483,25.114616,7.300978,46.901306,54.035339,36.322445,67.662781,30.338711,60.779911,10.965096,69.015457
61.633568,22.292465,22.809055,41.783333,33.569103,17.591442,30.189283,51.199558,63.95546,51.145782,54.612751,60.904362,36.208744,50.181793,29.207441,46.992374,68.509468,75.269218,16.677177,34.509903,17.91503,6.159485,25.127943,7.324311,47.29105,53.313354,36.321556,67.396835,32.313461,61.560555,11.09198,69.035789
61.372772,22.463053,22.886248,41.714176,32.058342,17.500069,30.050457,49.392235,64.238831,51.210209,54.822521,60.598999,36.218346,50.237053,29.099508,47.900772,68.4384,75.675652,16.677406,34.588039,17.93874,6.139534,25.142834,7.34842,47.631271,52.559406,36.317223,67.10466,34.241089,62.291649,11.215766,69.039665
61.10672,22.636429,22.966587,41.649063,30.548979,17.490887,29.910223,47.419678,64.518135,51.277939,55.031563,60.286537,36.23254,50.298859,28.99229,48.643852,68.36792,76.073959,16.680202,34.669136,17.964622,6.122863,25.159466,7.373183,47.904163,51.773636,36.31044,66.784576,36.105526,62.951824,11.335622,69.027412
60.836365,22.8127,23.05031,41.589962,29.05003,17.56464,29.769081,45.308231,64.794846,51.349037,55.238758,59.966412,36.250992,50.367615,28.885674,49.227909,68.298912,76.463379,16.685059,34.755085,17.992857,6.109643,25.177927,7.398447,48.091885,50.956734,36.302456,66.434891,37.895275,63.520264,11.450801,68.999649
60.562283,22.992126,23.137634,41.538509,27.570045,17.723892,29.627621,43.088085,65.070221,51.423531,55.442501,59.637924,36.273331,50.443405,28.779598,49.664749,68.231697,76.843201,16.691359,34.847794,18.023596,6.099943,25.198215,7.424035,48.177212,50.110069,36.294678,66.053864,39.602806,63.977295,11.560722,68.957314
60.284744,23.175085,23.228773,41.495991,26.11738,17.972023,29.486464,40.792767,65.345238,51.501392,55.64077,59.300209,36.299183,50.526016,28.674046,49.970394,68.166069,77.2127,16.698433,34.949112,18.056973,6.093702,25.220234,7.449762,48.144218,49.235813,36.288551,65.639755,41.223816,64.304901,11.665041,68.901581
60.003784,23.361998,23.323942,41.463387,24.700426,18.311901,29.346237,38.458427,65.620461,51.582546,55.831238,58.952221,36.328224,50.614941,28.569031,50.163479,68.101395,77.571098,16.705578,35.060776,18.093096,6.090704,25.243814,7.475443,47.978966,48.337048,36.285461,65.190773,42.75655,64.487167,11.763723,68.833855
59.719273,23.553272,23.423374,41.441422,23.327805,18.744476,29.207531,36.122902,65.895874,51.66684,56.011482,58.59267,36.360172,50.709412,28.464596,50.263573,68.036652,77.917557,16.712091,35.184322,18.132055,6.090582,25.268717,7.500904,47.670174,47.417801,36.28661,64.705086,44.20121,64.510696,11.857087,68.755646
59.430969,23.749252,23.527328,41.43066,22.00845,19.267496,29.070856,33.824577,66.170746,51.754066,56.179222,58.220043,36.394844,50.808437,28.360794,50.289536,67.970566,78.251167,16.717304,35.321037,18.173931,6.092832,25.294662,7.525986,47.209808,46.483074,36.292927,64.180801,45.559433,64.364853,11.945821,68.668472
59.138439,23.950182,23.636097,41.431583,20.75161,19.874666,28.93663,31.601082,66.443459,51.843971,56.332615,57.832577,36.432148,50.910877,28.257685,50.258163,67.901665,78.571007,16.720589,35.471867,18.218781,6.096847,25.321341,7.550545,46.593571,45.538811,36.305054,63.615974,46.833843,64.041962,12.030966,68.573784
58.840973,24.156183,23.750006,41.444618,19.56675,20.555412,28.805157,29.487892,66.711479,51.936275,56.470531,57.428314,36.472084,51.015491,28.155323,50.183182,67.828362,78.876183,16.721384,35.637383,18.266638,6.101967,25.34844,7.574456,45.82122,44.591808,36.323284,63.00864,48.027542,63.537388,12.113871,68.472824
58.537415,24.367266,23.869404,41.470181,18.463324,21.295343,28.676636,27.516924,66.971344,52.030716,56.592785,57.005161,36.514713,51.121056,28.053755,50.074726,67.749008,79.165863,16.719212,35.817719,18.317509,6.107526,25.375668,7.59761,44.89674,43.649605,36.347565,62.356804,49.143665,62.849552,12.19612,68.366547
58.22607,24.583326,23.994658,41.508636,17.450483,22.077328,28.551184,25.71525,67.218819,52.127068,56.700268,56.560955,36.560123,51.226398,27.953007,49.939331,67.661903,79.439323,16.713676,36.01252,18.371357,6.112905,25.402763,7.619918,43.828285,42.720367,36.377472,61.658501,50.184994,61.979847,12.279455,68.255562
57.904617,24.804182,24.126127,41.560326,16.536743,22.882956,28.428858,24.104012,67.449165,52.225147,56.79493,56.093529,36.608383,51.330482,27.853102,49.780312,67.565384,79.695984,16.704489,36.22094,18.428076,6.117571,25.429514,7.641315,42.627998,41.812717,36.412224,60.911797,51.153717,60.932522,12.365697,68.140114
57.570126,25.029581,24.264153,41.625496,15.729631,23.694078,28.309696,22.697638,67.657562,52.324802,56.879623,55.600777,36.659519,51.432381,27.754057,49.59845,67.457802,79.93541,16.691458,36.441624,18.48748,6.121103,25.455769,7.661754,41.311615,40.935623,36.450706,60.114819,52.051369,59.714489,12.456669,68.020027
57.219093,25.25923,24.409046,41.704281,15.035402,24.49415,28.193741,21.503407,67.83963,52.425846,56.957848,55.080685,36.713474,51.531288,27.655895,49.39278,67.337547,80.15728,16.674501,36.67276,18.549288,6.123209,25.481445,7.681219,39.897972,40.098259,36.491554,59.265797,52.878944,58.335129,12.554146,67.894806
56.847584,25.492802,24.561081,41.796658,14.458849,25.269138,28.081057,20.521389,67.992012,52.528011,57.033344,54.531387,36.770119,51.626488,27.558649,49.161407,67.203072,80.361366,16.65365,36.912132,18.61311,6.123728,25.506517,7.699716,38.408398,39.309914,36.53326,58.363071,53.637161,56.806011,12.659822,67.763634
56.451324,25.729958,24.720491,41.902393,14.003208,26.007946,27.971737,19.74478,68.113022,52.630894,57.109726,53.951168,36.829224,51.717392,27.462353,48.902168,67.05291,80.547478,16.62904,37.15723,18.678469,6.122619,25.531029,7.717275,36.866047,38.579903,36.57431,57.405163,54.326756,55.140598,12.77529,67.62545
56.025871,25.970341,24.887476,42.021019,13.670157,26.702419,27.865894,19.160604,68.203056,52.733902,57.190174,53.338482,36.890495,51.803551,27.367025,48.613167,66.885696,80.715424,16.600904,37.40538,18.744799,6.119954,25.555067,7.733949,35.295174,37.917484,36.613304,56.390858,54.94875,53.353909,12.90206,67.478966
55.566704,26.213593,25.062185,42.151817,13.459858,27.347082,27.763657,18.75078,68.264763,52.836254,57.277214,52.691959,36.953575,51.884743,27.272657,48.293121,66.700188,80.86496,16.569569,37.653896,18.81147,6.115896,25.57877,7.749808,33.720448,37.331806,36.649071,55.319302,55.50465,51.462219,13.041558,67.322678
55.069328,26.459347,25.244738,42.293785,13.371002,27.93878,27.665152,18.493494,68.30278,52.936943,57.372654,52.010387,37.018066,51.960972,27.179192,47.941605,66.495285,80.995796,16.535437,37.900227,18.877832,6.110677,25.602304,7.764934,32.166267,36.831821,36.680725,54.19014,55.996571,49.482735,13.195152,67.1549
54.529366,26.707233,25.435211,42.445686,13.400845,28.476366,27.570501,18.36482,68.323219,53.034779,57.477619,51.292698,37.083565,52.032516,27.086525,47.559124,66.270012,81.107567,16.498968,38.142075,18.943256,6.104578,25.625868,7.779421,30.656189,36.426224,36.707695,53.003681,56.427204,47.433289,13.364142,66.973724
53.942616,26.956894,25.633638,42.606052,13.545232,28.960443,27.479826,18.340479,68.332909,53.128452,57.59269,50.53796,37.149681,52.099873,26.994516,47.147121,66.023468,81.199913,16.460672,38.377483,19.007187,6.097899,25.649666,7.793366,29.212427,36.123371,36.729725,51.761055,56.799755,45.332119,13.549735,66.777061
53.305145,27.207987,25.840021,42.773254,13.798627,29.393156,27.393232,18.397623,68.338676,53.216667,57.718094,49.745373,37.216042,52.163727,26.903019,46.707886,65.754784,81.272469,16.42108,38.604877,19.069183,6.090945,25.673906,7.806873,27.855507,35.931137,36.746861,50.464375,57.117832,43.197651,13.752981,66.562691
52.61335,27.460205,26.054337,42.945572,14.154189,29.777948,27.310831,18.516472,68.346657,53.298267,57.853848,48.91428,37.282337,52.224907,26.811916,46.244381,65.463058,81.324951,16.380732,38.823051,19.128948,6.083996,25.698784,7.820045,26.604006,35.856739,36.759411,49.116909,57.385254,41.048397,13.974683,66.328293
51.864071,27.713285,26.276548,43.121296,14.603931,30.119282,27.232727,18.681673,68.361839,53.372387,57.999905,48.044189,37.348297,52.28429,26.721148,45.760078,65.147247,81.357216,16.34017,39.031139,19.186327,6.077304,25.724463,7.832983,25.474403,35.906448,36.767891,47.72316,57.605919,38.902824,14.215297,66.071526
51.05471,27.96703,26.506639,43.298794,15.138988,30.422232,27.159021,18.883236,68.387794,53.438583,58.156242,47.134811,37.413708,52.342785,26.630733,45.258724,64.806129,81.36927,16.299913,39.228565,19.241322,6.07108,25.751064,7.84578,24.480982,36.085178,36.772945,46.288937,57.783619,36.779343,14.474838,65.790123
50.18335,28.221302,26.744627,43.476582,15.75002,30.692059,27.089796,19.11693,68.426498,53.496906,58.32288,46.186123,37.478409,52.401249,26.540771,44.744144,64.438232,81.361305,16.260469,39.414967,19.294067,6.065495,25.778652,7.858525,23.635754,36.396065,36.775269,44.821392,57.92194,34.696209,14.752814,65.481926
49.248943,28.476042,26.99057,43.653374,16.427759,30.933743,27.025124,19.384167,68.478317,53.547916,58.499908,45.198441,37.542278,52.460506,26.451433,44.220047,64.041824,81.333702,16.222307,39.590134,19.344814,6.060682,25.807228,7.871291,22.94837,36.839954,36.775532,43.329006,58.024193,32.671486,15.048196,65.144951
48.251484,28.731262,27.244581,43.828098,17.163662,31.1516,26.96504,19.691393,68.542099,53.592678,58.687519,44.172516,37.605232,52.521305,26.362915,43.689907,63.614902,81.28698,16.185875,39.753956,19.39389,6.05675,25.836718,7.884146,22.426006,37.414963,36.774292,41.821579,58.093338,30.722914,15.359419,64.777435
47.192242,28.98703,27.506817,43.999897,17.950626,31.348991,26.909559,20.049114,68.615219,53.632664,58.886009,43.109665,37.667198,52.584343,26.275412,43.156853,63.155197,81.221771,16.151577,39.906372,19.441681,6.05379,25.866989,7.897147,22.073233,38.116074,36.771973,40.310177,58.131989,28.867798,15.684442,64.377792
46.073982,29.243471,27.777466,44.168072,18.783684,31.528204,26.858656,20.470667,68.693802,53.66964,59.095825,42.011898,37.728138,52.650261,26.189062,42.623631,62.660221,81.138748,16.119789,40.047344,19.488581,6.051881,25.89786,7.910343,21.891884,38.934887,36.768829,38.807087,58.142429,27.122835,16.020817,63.94463
44.901215,29.500753,28.056719,44.332058,19.660557,31.690475,26.812275,20.970869,68.772858,53.705509,59.317608,40.88208,37.788025,52.719692,26.103918,42.092594,62.127312,81.038528,16.090853,40.176842,19.534977,6.051095,25.92911,7.923778,21.880968,39.859543,36.764946,37.325729,58.126625,25.503939,16.365799,63.476665
43.680386,29.759068,28.344746,44.491394,20.581985,31.836145,26.770325,21.564598,68.846588,53.742176,59.552197,39.724068,37.84687,52.793243,26.019907,41.565708,61.553715,80.921616,16.065075,40.294838,19.581226,6.051502,25.960501,7.937495,22.036606,40.874809,36.760277,35.880539,58.086281,24.026049,16.716448,62.972652
42.419979,30.018631,28.641647,44.64571,21.551714,31.964905,26.732679,22.265354,68.908607,53.781403,59.800652,38.542862,37.904716,52.871532,25.93684,41.044594,60.936619,80.7883,16.042727,40.40134,19.627638,6.053165,25.991812,7.951534,22.352057,41.962391,36.754719,34.486805,58.022915,22.702959,17.069733,62.43129
41.130516,30.279669,28.947433,44.794765,22.576056,32.076057,26.699184,23.083874,68.952385,53.824707,60.064213,37.344719,37.961658,52.955147,25.854408,40.530544,60.273262,80.638588,16.024033,40.496387,19.674461,6.056142,26.022842,7.965934,22.817759,43.101372,36.748234,33.160484,57.937904,21.547169,17.422615,61.851154
39.824402,30.542419,29.261978,44.938492,23.663025,32.168781,26.669653,24.026838,68.971642,53.873314,60.344223,36.137211,38.017838,53.04464,25.772213,40.024582,59.561012,80.472176,16.009182,40.580093,19.721882,6.060484,26.053438,7.980728,23.421431,44.26881,36.740932,31.917974,57.832581,20.569756,17.772114,61.230625
38.515675,30.807123,29.585001,45.077053,24.821123,32.242382,26.643864,25.095852,68.960899,53.928127,60.641975,34.929214,38.073433,53.140446,25.689802,39.5275,58.79744,80.288399,15.998302,40.652649,19.770016,6.06623,26.0835,7.995946,24.148188,45.440407,36.733189,30.77586,57.708317,19.780281,18.11536,60.567856
37.219604,31.074028,29.916059,45.210899,26.057901,32.296444,26.621567,26.286818,68.915916,53.989754,60.958511,33.730782,38.128654,53.242867,25.606699,39.039917,57.980408,80.086296,15.991474,40.714344,19.818911,6.073404,26.112986,8.01161,24.980715,46.591206,36.725639,29.750607,57.566563,19.186707,18.449635,59.860783
35.952328,31.343378,30.254534,45.340782,27.378548,32.330997,26.602488,27.589849,68.83419,54.058533,61.294384,32.552963,38.183735,53.352013,25.522451,38.562309,57.108162,79.864601,15.988716,40.765617,19.868546,6.082006,26.141914,8.027735,25.899519,47.696289,36.719166,28.858223,57.408932,18.795311,18.772404,59.107159
34.730408,31.6154,30.599649,45.467735,28.78474,32.346554,26.586329,28.989807,68.715111,54.134586,61.649426,31.407537,38.238884,53.4678,25.436657,38.095036,56.179417,79.62188,15.989992,40.807034,19.918846,6.092004,26.170347,8.044324,26.883331,48.731438,36.714806,28.113907,57.237194,18.610558,19.081348,58.304642
33.570496,31.890305,30.950487,45.593037,30.273951,32.344124,26.572783,30.467382,68.560051,54.217869,62.022522,30.306698,38.294289,53.589993,25.348988,37.638393,55.19339,79.35656,15.995212,40.839344,19.969687,6.103329,26.198393,8.061377,27.90967,49.673744,36.713665,27.531685,57.053268,18.634892,19.374386,57.450905
32.488987,32.168255,31.306019,45.718109,31.839277,32.32518,26.561544,32.000595,68.372055,54.308193,62.41148,29.262733,38.350098,53.718208,25.259216,37.192604,54.149853,79.067085,16.004236,40.863468,20.020926,6.115865,26.226177,8.078879,28.95557,50.502178,36.71682,27.124086,56.859184,18.868439,19.649687,56.543781
31.501751,32.449364,31.665136,45.844429,33.469784,32.291565,26.55232,33.566479,68.155441,54.405281,62.813004,28.287722,38.406414,53.852016,25.167236,36.757854,53.049122,78.751923,16.01689,40.880493,20.072411,6.129445,26.253839,8.096813,29.998447,51.198082,36.725254,26.901814,56.656975,19.308598,19.905693,55.581436
30.623884,32.733692,32.026703,45.973385,35.151161,32.245384,26.544851,35.142635,67.915268,54.508759,63.222775,27.39327,38.463306,53.990963,25.073053,36.334274,51.891987,78.40966,16.032965,40.891682,20.124018,6.143851,26.281506,8.115151,31.017017,51.745636,36.739822,26.873432,56.44857,19.949558,20.14113,54.562588
29.869501,33.021236,32.389595,46.106171,36.866592,32.188915,26.538923,36.708469,67.656792,54.618176,63.6357,26.590282,38.520798,54.134655,24.976789,35.921978,50.679661,78.038986,16.05224,40.898434,20.17565,6.158821,26.309282,8.133871,31.992195,52.132206,36.761215,27.045086,56.235703,20.781883,20.35503,53.486702
29.251528,33.31192,32.752731,46.243641,38.597637,32.1245,26.53438,38.245945,67.38501,54.733002,64.046257,25.888803,38.578896,54.282784,24.87866,35.521027,49.413723,77.638695,16.074493,40.902241,20.227261,6.174063,26.337227,8.152948,32.907871,52.348618,36.789967,27.420212,56.019821,21.792231,20.546751,52.354256
28.781515,33.605621,33.115105,46.386246,40.325077,32.054455,26.531126,39.739872,67.104355,54.852619,64.448822,25.297913,38.637577,54.435188,24.778933,35.131447,48.09613,77.207619,16.099512,40.904648,20.278843,6.189274,26.365347,8.172369,33.751507,52.389359,36.826443,27.999277,55.802063,22.963427,20.716021,51.166943
28.469454,33.902138,33.475803,46.533962,42.029755,31.98101,26.529137,41.177879,66.818474,54.97633,64.838142,24.825668,38.696781,54.591869,24.677908,34.753208,46.729271,76.744598,16.1271,40.907166,20.330433,6.204162,26.393587,8.192126,34.514473,52.252632,36.870869,28.779564,55.58329,24.274971,20.862967,49.927906
28.323566,34.201206,33.833996,46.686241,43.69339,31.90625,26.528439,42.550148,66.530167,55.103355,65.209625,24.479122,38.756439,54.753021,24.575876,34.386234,45.316109,76.248421,16.157078,40.91124,20.382095,6.218463,26.421829,8.212222,35.192108,51.940342,36.923328,29.755018,55.364124,25.703962,20.988155,48.641907
28.350096,34.502506,34.188957,46.842056,45.299351,31.832081,26.529104,43.849121,66.241348,55.232872,65.559685,24.264376,38.816433,54.919025,24.473112,34.03038,43.860413,75.717728,16.189272,40.918148,20.433924,6.231961,26.44989,8.232665,35.783516,51.457951,36.983772,30.916176,55.145058,27.226347,21.092609,47.31546
28.553093,34.805664,34.540028,46.999893,46.833324,31.760208,26.531237,45.069263,65.953117,55.364048,65.885956,24.186668,38.876602,55.090462,24.369852,33.685471,42.367001,75.150993,16.223516,40.928959,20.486029,6.24449,26.477531,8.253469,36.291157,50.814232,37.052025,32.250225,54.926491,28.818211,21.177814,45.95694
28.934196,35.110271,34.886616,47.157867,48.283802,31.69212,26.534935,46.206917,65.665764,55.496086,66.187393,24.250477,38.936756,55.268066,24.2663,33.351334,40.842018,74.546432,16.259651,40.944485,20.538549,6.255941,26.504463,8.274639,36.720245,50.020943,37.127792,33.741173,54.708824,30.45685,21.245689,44.576569
29.492439,35.415916,35.228188,47.313824,49.642315,31.629065,26.540285,47.260262,65.378906,55.628277,66.464272,24.459583,38.996647,55.452728,24.162613,33.027866,39.293232,73.902,16.297537,40.965229,20.591646,6.266262,26.530375,8.296178,37.078053,49.092384,37.21067,35.370113,54.492481,32.121433,21.298546,43.186409
30.224079,35.722202,35.564262,47.465572,50.903461,31.572042,26.547331,48.229347,65.091492,55.760021,66.718048,24.817118,39.055969,55.645435,24.058899,32.715118,37.730255,73.21534,16.337067,40.991394,20.645521,6.275452,26.554935,8.318068,37.373127,48.04491,37.300117,37.115597,54.277897,33.793163,21.339008,41.800255
31.122492,36.028797,35.894421,47.611198,52.064785,31.521774,26.556063,49.116051,64.801918,55.890869,66.951157,25.325531,39.114391,55.847256,23.955235,32.413406,36.164761,72.483772,16.378181,41.022869,20.700417,6.283558,26.577831,8.340271,37.614544,46.896366,37.395504,38.954021,54.065533,35.455055,21.36993,40.433456
32.178097,36.335453,36.218338,47.749439,53.126564,31.478687,26.566406,49.923981,64.508041,56.020508,67.166756,25.986486,39.171528,56.059284,23.851667,32.123394,34.610603,71.704338,16.420898,41.059254,20.756618,6.290666,26.598778,8.362731,37.811146,45.665497,37.496098,40.8601,53.855804,37.091465,21.394318,39.102718
33.378387,36.642052,36.535801,47.880054,54.091534,31.4429,26.578228,50.658188,64.20726,56.148777,67.368385,26.800692,39.22699,56.282623,23.748266,31.846127,33.083828,70.87381,16.465305,41.099903,20.814465,6.296891,26.61755,8.38537,37.970917,44.371349,37.601105,42.807297,53.649059,38.68763,21.415228,37.825794
34.708065,36.948616,36.846733,48.004181,54.964546,31.414232,26.591331,51.32468,63.89653,56.275635,67.559654,27.76766,39.280376,56.518322,23.645134,31.582991,31.602556,69.988777,16.511566,41.14397,20.874342,6.302364,26.633997,8.408097,38.100422,43.032692,37.709736,44.768291,53.445515,40.229347,21.43568,36.621143
36.1493,37.255306,37.15118,48.124527,55.752083,31.392227,26.605469,51.929802,63.572418,56.401165,67.743958,28.885433,39.331333,56.767357,23.542448,31.33559,30.186697,69.045708,16.559917,41.190483,20.936701,6.307216,26.648066,8.430811,38.204437,41.66748,37.821251,46.715488,53.24522,41.702984,21.458553,35.50753
37.682125,37.562408,37.449326,48.245445,56.461712,31.376204,26.620354,52.479546,63.231148,56.525551,67.924225,30.150242,39.379539,57.030613,23.440462,31.105551,28.857525,68.041084,16.610653,41.2384,21.00206,6.31156,26.659805,8.453409,38.285721,40.292419,37.935009,48.621498,53.048031,43.095791,21.486475,34.503551
39.285015,37.870255,37.741459,48.372787,57.101463,31.365314,26.635674,52.978924,62.868633,56.649075,68.102776,31.55617,39.424732,57.308819,23.339508,30.894312,27.637079,66.971458,16.664095,41.286678,21.070972,6.31548,26.669371,8.475801,38.34499,38.922604,38.050541,50.459671,52.853588,44.396511,21.521736,33.627144
40.935497,38.179188,38.027969,48.513603,57.679222,31.358622,26.651125,53.431557,62.480572,56.772076,68.281288,33.094795,39.466721,57.602551,23.239981,30.702915,26.547478,65.833672,16.720594,41.334339,21.143999,6.31902,26.677002,8.497907,38.38105,37.571301,38.167519,52.204563,52.661377,45.59613,21.566217,32.895046
42.610863,38.489475,38.309334,48.675606,58.202221,31.355167,26.666435,53.839558,62.062492,56.894958,68.460815,34.754841,39.505383,57.912163,23.1423,30.531845,25.610117,64.624916,16.7805,41.380508,21.221678,6.322175,26.683018,8.519673,38.39109,36.249874,38.285728,53.832405,52.470749,46.688564,21.621368,32.322262
44.28883,38.80127,38.586102,48.866573,58.676662,31.354034,26.681408,54.203709,61.60989,57.018173,68.641884,36.521866,39.540649,58.237755,23.046873,30.380924,24.84487,63.342999,16.844147,41.424442,21.304487,6.324904,26.687773,8.541076,38.371086,34.967812,38.405022,55.321503,52.281029,47.671158,21.688223,31.921545
45.948097,39.114582,38.858887,49.093739,59.10751,31.354387,26.695971,54.523876,61.118309,57.142193,68.824593,38.37804,39.572525,58.57909,22.954069,30.249281,24.26931,61.986485,16.91184,41.465565,21.39282,6.327135,26.691637,8.562112,38.316284,33.732887,38.525249,56.652523,52.091572,48.544796,21.767429,31.702955
47.568733,39.429237,39.128349,49.363197,59.498474,31.355516,26.71022,54.799496,60.583504,57.267513,69.008751,40.302002,39.601048,58.93557,22.864178,30.135366,23.89801,60.554966,16.983845,41.50346,21.486977,6.328786,26.69495,8.582809,38.221695,32.551365,38.64624,57.808712,51.901863,49.313644,21.859325,31.673475
49.132381,39.744907,39.395164,49.679485,59.852169,31.356838,26.72447,55.030087,60.001541,57.394634,69.193932,42.26889,39.62632,59.306164,22.77739,30.037025,23.741961,59.049267,17.060358,41.537872,21.587143,6.329778,26.698002,8.603222,38.082558,31.428238,38.767803,58.776031,51.711555,49.984482,21.964005,31.836721
50.622269,40.061104,39.660019,50.04525,60.170372,31.357908,26.739265,55.215614,59.368938,57.524063,69.379631,44.250576,39.648472,59.689442,22.693777,29.951588,23.808125,57.47168,17.141483,41.568699,21.693417,6.33005,26.700994,8.623419,37.894775,30.367462,38.889744,59.543179,51.5205,50.565849,22.081421,32.192783
52.023071,40.377228,39.923569,50.461082,60.454323,31.358385,26.755396,55.356728,58.682728,57.6563,69.565445,46.21608,39.667679,60.083584,22.613264,29.875999,24.099144,55.826134,17.227203,41.595943,21.805801,6.329565,26.704035,8.64349,37.655247,29.372156,39.011875,60.101608,51.328728,51.067142,22.211483,32.73814
53.320698,40.692619,40.186432,50.925434,60.704983,31.358021,26.773863,55.454815,57.940525,57.791821,69.751335,48.132271,39.684128,60.486485,22.535604,29.806961,24.613209,54.118351,17.317324,41.619678,21.92424,6.328316,26.707123,8.663536,37.362122,28.444752,39.134026,60.445545,51.136429,51.497807,22.354151,33.465675
54.502014,41.006611,40.449177,51.434685,60.923161,31.356621,26.795818,55.511929,57.140499,57.931072,69.937851,49.96468,39.698029,60.895836,22.460358,29.741108,25.344048,52.355904,17.411446,41.640003,22.048615,6.326329,26.710167,8.683667,37.014973,27.587103,39.25602,60.571926,50.943935,51.866768,22.509521,34.364796
55.554573,41.318581,40.712288,51.983315,61.109566,31.354019,26.822449,55.530632,56.281342,58.074482,70.126228,51.678539,39.709587,61.309254,22.386883,29.675163,26.281092,50.548218,17.508923,41.657001,22.178768,6.323656,26.712988,8.703999,36.614902,26.800547,39.377647,60.48037,50.751656,52.182064,22.677866,35.421619
56.466412,41.628006,40.976177,52.564144,61.264759,31.350052,26.854843,55.513813,55.362156,58.222431,70.318336,53.239841,39.719006,61.724365,22.314346,29.606113,27.409733,48.706539,17.608864,41.670696,22.314522,6.320374,26.715359,8.724641,36.164536,26.085938,39.498619,60.173119,50.560059,52.450722,22.859644,36.619263
57.225887,41.934494,41.241184,53.168694,61.389069,31.344551,26.893848,55.46447,54.382374,58.37529,70.51635,54.616386,39.726452,62.138927,22.241785,29.531349,28.71172,46.843857,17.710148,41.681065,22.455677,6.316579,26.717031,8.745707,35.667999,25.443653,39.618557,59.654907,50.369625,52.678738,23.055473,37.938187
57.821716,42.237778,41.50758,53.787609,61.482506,31.337336,26.939943,55.385551,53.34164,58.533413,70.722359,55.778782,39.732079,62.550869,22.168184,29.448801,30.16564,44.974812,17.811504,41.688026,22.602039,6.312382,26.717758,8.7673,35.130817,24.873579,39.736992,58.932838,50.180813,52.871143,23.266075,39.356625
58.243145,42.537724,41.775574,54.411098,61.544762,31.328228,26.993179,55.279808,52.239799,58.697151,70.937981,56.701279,39.736,62.958344,22.092602,29.357023,31.747513,43.115612,17.911615,41.691456,22.753426,6.307892,26.717318,8.789514,34.559753,24.375082,39.853409,58.01622,49.994034,53.032066,23.492184,40.85104
58.480331,42.834282,42.045353,55.029411,61.575294,31.317076,27.053175,55.149704,51.076878,58.866875,71.163956,57.362465,39.738319,63.35976,22.014305,29.255243,33.431431,41.283947,18.009247,41.691208,22.909685,6.303214,26.715536,8.812433,33.962627,23.947004,39.96735,56.916374,49.809612,53.164822,23.734478,42.396629
